Type,brand,file_urls,model,product,product_lang,source,thumb,url
Инструкция ,Scarlett,scarlett.ru/ajax/files/17330/c07d61c415268c946154a7963b066165/,SC-HD70I80,ФЕН,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/7a4/1000_1500_1/SC_HD70I80.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_SC-HD70I80/
Инструкция ,Scarlett,scarlett.ru/ajax/files/16893/851923b4b6ef23aa446cd51bfaf30628/,SC-HD70I77,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/8fa/1000_1500_1/SC_HD70I77.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_SC-HD70I77/
Инструкция ,Scarlett,scarlett.ru/ajax/files/16776/f0a45a323c7dc4a95a8cc9f9e9e6180b/,SC-HD70I40,СЕНСОРНЫЙ ФЕН,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/619/1000_1500_1/SC_HD70I40.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_SC-HD70I40/
Инструкция ,Scarlett,scarlett.ru/ajax/files/16707/7ab2db15af7d8e9e27239b1cc6e7a1a4/,SC-HD70I72,ФЕН,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/ff0/1000_1500_1/SC_HD70I72_diag.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_SC-HD70I72/
Инструкция ,Scarlett,scarlett.ru/ajax/files/169495/e1ac04c0fbb43c915516dc74fda9d256/,sc-hd70t24,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/be5/1000_1500_1/0000_SC_HD70T24.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70t24/
Инструкция ,Scarlett,scarlett.ru/ajax/files/13822/ff9e9b8ce3e4989eab7884c1f14917c8/,sc-hd70t28,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/530/1000_1500_1/0002_SC_HD70T28_diag_without_shadow.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70t28/
Инструкция ,Scarlett,scarlett.ru/ajax/files/13816/4f75f2a8252c081ffb3566ef997f0ad5/,sc-hd70t27,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/06b/1000_1500_1/SC_HD70IT27_diag.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70t27/
Инструкция ,Scarlett,scarlett.ru/ajax/files/170891/35aff5356f35b72fa615c6f78ead322d/,sc-hd70it23,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/805/1000_1500_1/0005_SC_HD70IT23_drop_2_new_power.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70it23/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12525/cc4698081cedc1b54c5626f380876860/,sc-hd70t17,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/144/1000_1500_1/0002_SC_HD_70T17_2.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70t17/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12511/732b652b8c99a21a69f71476724181f5/,sc-hd70it14,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/d5a/1000_1500_1/SC_HD70IT14_diag.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70it14/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12510/c2b52036372950cf2f778d0f88857a99/,sc-hd70it13,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/67a/1000_1500_1/0001_SC_HD70IT13_diag.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70it13/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12509/f200d95e6aea47b657333c04809cf7ab/,sc-hd70i39,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/978/1000_1500_1/SC_HD_70I39_1.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70i39/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12508/f57114f4bea22922ec0d973fb2087d18/,sc-hd70i36,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/9a6/1000_1500_1/SC_HD70I36_diag.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70i36/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12507/058fff5eb21cfc5e82961db584fbffa8/,sc-hd70t15,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/203/1000_1500_1/SC_HD_70T15_2.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70t15/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12505/f0e517eeca1d02058b65175655f1c92a/,sc-hd70t08,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/8e0/1000_1500_1/SC_HD70T08.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70t08/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12504/2eb903de019942b4888606d9a60a07fa/,sc-hd70i18,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/46e/1000_1500_1/SC_HD70I18.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70i18/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12506/1b364f017bf3862011e5fd354a84d15e/,sc-hd70t09,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b6f/1000_1500_1/0001_SC_HD70T09_new.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70t09/
Инструкция ,Scarlett,scarlett.ru/ajax/files/175615/d68f604d440f0e4709d27d3e414e611e/,sc-hd70i74,Фен,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/0d7/1000_1500_1/0005_SC_HD70I74_2.png,https://www.scarlett.ru/catalog/krasota-i-zdorove/ukhod-za-volosami/feny/ITM_sc-hd70i74/
